AFFX-BioB-3_at,AFFX-BioB-5_at,AFFX-BioB-M_at,AFFX-BioC-3_at,AFFX-BioC-5_at,AFFX-BioDn-3_at,AFFX-BioDn-5_at,AFFX-CreX-3_at,AFFX-CreX-5_at,AFFX-DapX-3_at,AFFX-DapX-5_at,AFFX-DapX-M_at,1552563_a_at,1552829_at,1552867_at,1552961_at,1552974_at,1552975_x_at,1553069_at,1553083_at,1553275_s_at,1553354_a_at,1553355_at,1553356_at,1553372_at,1553398_at,1553439_at,1553456_at,1553462_at,1553475_at,1553498_at,1553546_at,1553547_at,1553881_at,1554007_at,1554232_a_at,1554281_at,1554372_at,1554374_at,1554404_a_at,1554615_at,1554723_x_at,1554951_at,1554963_at,1554964_x_at,1555059_at,1555084_at,1555129_at,1555157_at,1555163_at,1555176_at,1555204_at,1555205_at,1555429_at,1555489_at,1555578_at,1555616_at,1555617_x_at,1555631_at,1555845_at,1555846_a_at,1555893_at,1556054_at,1556103_at,1556192_x_at,1556226_at,1556240_at,1556333_at,1556334_s_at,1556347_at,1556445_at,1556541_s_at,1556568_a_at,1556589_at,1556590_s_at,1556602_at,1556657_at,1556658_a_at,1556690_s_at,1556794_at,1556823_s_at,1556828_at,1556856_at,1556888_at,1556889_s_at,1556962_at,1556984_at,1557077_a_at,1557193_at,1557244_a_at,1557270_at,1557383_a_at,1557403_s_at,1557437_a_at,1557457_at,1557504_at,1557505_a_at,1557513_a_at,1557521_a_at,1557522_x_at,1557538_at,1557562_at,1557661_at,1557705_a_at,1557744_at,1557751_at,1557804_at,1557835_at,1557882_at,1557883_a_at,1558599_at,1558600_a_at,1558626_at,1558968_at,1559035_a_at,1559119_at,1559295_at,1559394_a_at,1559410_at,1559437_at,1559452_a_at,1559515_at,1559612_at,1560111_at,1560137_at,1560868_s_at,1560905_at,1560908_at,1560909_x_at,1561065_at,1561067_at,1561155_at,1561156_at,1561166_a_at,1561181_at,1561959_x_at,1562045_at,1562069_at,1562082_at,1562189_at,1562398_at,1562416_at,1562661_at,1562677_at,1563431_x_at,1563985_at,1564128_at,1564129_a_at,1564130_x_at,1564620_at,1565558_at,1565566_a_at,1565597_at,1565601_at,1565613_at,1565662_at,1565692_at,1565819_at,1565820_x_at,1565860_at,1565862_a_at,1565873_at,1565875_at,1565876_x_at,1565879_at,1565903_at,1565913_at,1565978_a_at,1566044_at,1566047_at,1566138_at,1566266_at,1566268_at,1566295_at,1568655_a_at,1568846_at,1568866_at,1568867_x_at,1568883_at,1569568_at,1569569_x_at,1569959_at,1570107_at,1570503_at,1570566_at,1570588_at,1570594_at,1570653_at,206548_at,206559_x_at,206659_at,206936_x_at,206962_x_at,207273_at,207371_at,207461_at,207470_at,207479_at,207481_at,207487_at,207488_at,207588_at,207730_x_at,207731_at,207737_at,207743_at,207744_at,207748_at,207750_at,207755_at,207756_at,207758_at,207779_at,207879_at,207881_at,207882_at,207888_at,207915_at,207916_at,207960_at,207985_at,208007_at,208014_x_at,208043_at,208045_at,208061_at,208082_x_at,208139_s_at,208144_s_at,208145_at,208154_at,208160_at,208162_s_at,208185_x_at,208187_s_at,208192_at,208207_at,208238_x_at,208246_x_at,208254_at,208276_at,208278_s_at,208301_at,208347_at,208421_at,208540_x_at,209353_s_at,210230_at,210500_at,210679_x_at,210699_at,210920_x_at,211691_x_at,212874_at,212883_at,212952_at,213114_at,213183_s_at,213525_at,213536_s_at,213602_s_at,213777_s_at,213788_s_at,213813_x_at,213862_at,213968_at,213972_at,214102_at,214160_at,214188_at,214202_at,214227_at,214236_at,214282_at,214304_x_at,214316_x_at,214345_at,214353_at,214386_at,214388_at,214416_at,214854_at,214863_at,214964_at,214979_at,215036_at,215137_at,215251_at,215327_at,215345_x_at,215502_at,215538_at,215665_at,215811_at,215959_at,215996_at,216075_at,216225_at,216315_x_at,216342_x_at,216348_at,216353_s_at,216354_at,216358_at,216374_at,216376_x_at,216380_x_at,216383_at,216387_x_at,216406_at,216410_at,216413_at,216414_at,216418_at,216420_at,216421_at,216422_at,216426_at,216475_at,216476_at,216477_at,216490_x_at,216494_at,216497_at,216498_at,216505_x_at,216508_x_at,216516_at,216532_x_at,216545_at,216547_at,216553_x_at,216556_x_at,216559_x_at,216562_at,216564_at,216565_x_at,216568_x_at,216570_x_at,216575_at,216577_at,216578_at,216580_at,216581_at,216583_x_at,216584_at,216585_at,216588_at,216589_at,216597_at,216650_at,216681_at,216715_at,216806_at,216814_at,216815_at,216816_at,216819_at,216820_at,216821_at,216822_x_at,216824_at,216826_at,216827_at,216943_at,216948_at,217000_at,217015_at,217019_at,217024_x_at,217027_x_at,217038_at,217092_x_at,217107_at,217129_at,217131_at,217135_x_at,217142_at,217155_at,217166_at,217170_at,217191_x_at,217203_at,217210_at,217215_s_at,217224_at,217233_at,217244_at,217247_at,217249_x_at,217256_x_at,217265_at,217271_at,217277_at,217290_at,217306_at,217313_at,217314_at,217322_x_at,217327_at,217329_x_at,217333_at,217336_at,217337_at,217340_at,217343_at,217344_at,217346_at,217347_at,217351_at,217352_at,217353_at,217355_at,217363_x_at,217364_x_at,217374_x_at,217375_at,217379_at,217385_at,217386_at,217392_at,217394_at,217400_at,217401_at,217402_at,217406_at,217412_at,217416_x_at,217451_at,217454_at,217506_at,217519_at,217524_x_at,217531_at,217532_x_at,217536_x_at,217537_x_at,217569_x_at,217572_at,217579_x_at,217580_x_at,217581_at,217582_at,217586_x_at,217587_at,217604_at,217615_at,217619_x_at,217643_x_at,217653_x_at,217656_at,217659_at,217662_x_at,217664_at,217676_at,217679_x_at,217688_at,217695_x_at,217701_x_at,217703_x_at,217704_x_at,217708_x_at,217712_at,217713_x_at,217715_x_at,219721_at,219776_s_at,220033_at,220096_at,220296_at,220450_at,220452_x_at,220458_at,220467_at,220494_s_at,220514_at,220530_at,220531_at,220533_at,220569_at,220579_at,220582_at,220583_at,220612_at,220644_at,220666_at,220670_at,220691_at,220692_at,220695_at,220696_at,220697_at,220700_at,220702_at,220708_at,220711_at,220715_at,220719_at,220726_at,220728_at,220729_at,220767_at,220787_at,220809_at,220820_at,220822_at,220824_at,220827_at,220833_at,220851_at,220854_at,220856_x_at,220857_at,220859_at,220862_s_at,220870_at,220871_at,220873_at,220874_at,220875_at,220876_at,220877_at,220878_at,220879_at,220880_at,220881_at,220882_at,220884_at,220897_at,220898_at,220899_at,220900_at,220902_at,220905_at,220906_at,220912_at,220913_at,220914_at,220915_s_at,220916_at,220932_at,220969_s_at,221001_at,221038_at,221043_at,221071_at,221099_at,221101_at,221105_at,221116_at,221117_at,221120_at,221130_s_at,221138_s_at,221144_at,221145_at,221146_at,221148_at,221153_s_at,221155_x_at,221159_at,221174_at,221176_x_at,221181_at,221184_at,221202_at,221205_at,221228_s_at,221242_at,221275_s_at,221352_at,221379_at,221380_at,221382_at,221405_at,221419_s_at,221420_at,221798_x_at,221852_at,221929_at,221955_at,221965_at,222050_at,222097_at,222098_s_at,222178_s_at,222229_x_at,222254_at,222288_at,222295_x_at,222296_at,222299_x_at,222323_at,222332_at,222338_x_at,222339_x_at,222358_x_at,222370_x_at,222371_at,222968_at,223641_at,224429_x_at,224438_at,225714_s_at,225934_at,226014_at,226061_s_at,226138_s_at,226362_at,226645_at,226812_at,226848_at,227244_s_at,227343_at,227432_s_at,227469_at,227501_at,227509_x_at,227603_at,227661_at,227663_at,227762_at,227789_at,227851_s_at,227906_s_at,228016_s_at,228021_at,228102_at,228103_s_at,228156_at,228169_s_at,228178_s_at,228180_at,228251_at,228267_at,228279_s_at,228292_at,228371_s_at,228464_at,228511_s_at,228514_at,228539_at,228549_at,228586_at,228623_at,228639_at,228650_at,228659_at,228682_at,228688_at,228691_at,228740_at,228767_at,228811_at,228895_s_at,228896_at,228925_at,229051_at,229066_at,229206_at,229212_at,229216_s_at,229219_s_at,229223_at,229264_at,229329_s_at,229330_at,229409_s_at,229417_at,229434_at,229471_s_at,229479_at,229525_at,229607_at,229643_at,229659_s_at,229757_at,229788_s_at,229807_s_at,229811_at,229859_at,229895_s_at,229907_at,229949_at,229988_at,230096_at,230114_at,230160_x_at,230162_s_at,230198_at,230202_at,230260_s_at,230274_s_at,230344_x_at,230346_x_at,230400_s_at,230410_at,230459_s_at,230580_at,230605_at,230618_s_at,230627_at,230655_at,230663_at,230694_at,230725_at,230729_at,230738_at,230757_at,230841_at,230842_at,230843_at,230952_at,230957_at,231000_at,231013_at,231056_at,231060_at,231086_at,231199_at,231212_x_at,231237_x_at,231239_at,231241_at,231276_at,231281_at,231307_at,231308_at,231311_at,231314_at,231316_at,231327_at,231356_at,231418_at,231460_at,231486_x_at,231506_at,231604_at,231624_s_at,231707_at,231827_at,231882_at,232150_at,232218_at,232325_at,232400_at,232459_at,232460_at,232503_at,232540_x_at,232653_at,232784_at,232800_at,232853_at,232934_at,232967_at,233027_at,233042_at,233048_at,233108_at,233128_at,233147_at,233349_at,233736_at,233922_at,234328_at,234360_at,234365_at,234368_at,234371_at,234372_at,234378_at,234381_at,234385_at,234388_at,234395_at,234396_at,234397_at,234398_at,234399_at,234400_at,234401_at,234413_at,234451_at,234454_at,234463_at,234468_at,234470_at,234485_at,234507_at,234512_x_at,234518_at,234615_at,234620_at,234655_at,234696_at,234763_at,234767_at,234784_at,234797_at,234798_x_at,234807_x_at,234819_at,234842_at,234848_at,234852_at,234858_at,234860_at,234862_at,234867_at,234885_at,234889_at,234898_at,234900_at,234901_at,234954_at,234955_at,234962_at,235053_at,235123_at,235493_at,235551_at,235629_at,235657_at,235662_at,235680_at,235716_at,235743_at,235750_at,235759_at,235769_at,235784_at,235800_at,235803_at,235847_at,235848_x_at,235878_at,235954_at,235985_at,236003_x_at,236062_at,236063_at,236074_at,236099_at,236101_at,236109_at,236113_at,236148_at,236153_at,236170_x_at,236187_s_at,236194_at,236197_at,236199_at,236209_at,236215_at,236242_at,236303_at,236322_at,236358_at,236375_at,236383_at,236389_x_at,236411_at,236413_at,236417_at,236438_at,236445_at,236460_at,236462_at,236486_at,236494_x_at,236512_at,236518_at,236524_at,236549_x_at,236552_at,236566_at,236571_at,236572_at,236590_at,236612_at,236625_at,236628_at,236708_at,236713_at,236729_at,236742_at,236763_at,236765_at,236781_at,236784_s_at,236794_at,236801_at,236829_at,236839_at,236851_x_at,236861_at,236873_at,236877_at,236878_at,236883_at,236895_at,236919_at,236921_at,236923_x_at,236924_at,236940_at,236955_at,236974_at,237051_at,237060_at,237073_at,237085_x_at,237104_at,237114_at,237117_at,237121_at,237153_at,237174_at,237199_at,237204_at,237213_at,237218_at,237225_at,237232_at,237240_at,237297_at,237366_at,237383_at,237389_at,237391_at,237398_at,237402_at,237410_x_at,237422_at,237424_at,237427_at,237448_at,237451_x_at,237496_at,237527_at,237549_at,237579_at,237580_at,237581_at,237586_at,237590_at,237595_at,237599_at,237600_at,237604_at,237615_at,237624_at,237650_at,237653_at,237676_at,237677_at,237681_at,237695_at,237768_x_at,237809_at,237821_at,237829_at,237849_at,237850_at,237876_at,237878_at,237902_at,237921_at,237928_at,237965_at,237969_at,238032_at,238052_at,238098_at,238104_at,238133_at,238162_at,238178_at,238183_at,238193_at,238195_at,238198_at,238212_at,238228_at,238240_at,238260_at,238277_at,238299_at,238301_at,238305_at,238309_x_at,238344_at,238382_x_at,238415_at,238501_at,238507_at,238531_x_at,238555_at,class
3.13487,6.66931,5.35069,6.34567,6.71798,5.01758,6.19345,6.18578,5.67877,4.5562,3.56248,6.13434,3.69287,6.23914,6.55472,4.74033,6.72705,4.70182,7.10721,6.36499,4.88262,5.50904,7.94675,5.31801,5.37907,6.20522,5.07532,6.15663,4.8859,6.70396,7.96678,3.47324,6.09769,4.18618,6.13785,6.91377,6.26403,3.1533,6.07544,8.55506,8.01209,5.29693,10.5601,5.45071,4.07332,6.5156,10.9481,5.90361,4.16177,7.65321,7.42186,6.993,5.54121,3.84447,5.2541,6.04623,5.45993,5.43248,6.59456,7.60589,8.29399,8.36645,5.4686,3.40185,6.02323,5.21717,4.51701,7.14497,6.8474,6.86035,5.91839,6.4811,5.8518,7.91762,5.69703,7.14952,6.17483,6.88678,8.41787,4.31382,6.76909,9.04769,9.87063,5.15221,7.69547,7.13975,7.67499,7.44695,5.71501,6.98977,3.34412,8.01524,4.77092,6.1645,5.89015,5.95776,4.53389,5.63146,11.2099,11.6537,6.34073,5.24871,6.66722,7.73993,8.47096,7.21002,9.80955,7.83234,8.82928,4.02832,5.45075,5.57829,8.09277,7.18797,2.96107,6.10724,3.48981,5.31929,4.83216,8.19575,6.44439,7.96885,6.20339,3.58403,8.09042,9.53578,5.64586,2.78063,5.71912,3.71362,4.647,4.6493,6.46836,9.88903,4.64885,5.72505,4.6297,4.50643,4.17209,5.20092,5.42352,8.05255,8.94721,6.64395,6.36339,9.59607,4.8962,6.46212,9.99119,8.25132,6.88339,5.91977,5.14036,9.50743,2.81694,3.60681,6.9812,4.40594,6.62069,11.3457,4.21464,3.81883,5.76183,6.28092,7.11974,5.38712,3.26613,3.20092,5.68957,7.43798,6.35252,8.06352,6.76151,4.13684,7.78005,5.25484,7.40882,6.93251,7.73062,4.01018,7.4551,4.59646,6.51783,4.00019,6.72866,5.0457,7.614,5.11105,8.55259,6.02698,3.21915,5.60761,4.13964,5.55973,7.13067,6.89301,6.57359,4.32217,6.79473,6.01493,4.99873,6.68236,5.32954,6.2987,4.3948,5.892,8.10866,10.1449,6.23057,6.9871,4.53715,5.71245,8.94728,8.29107,6.29166,6.33744,7.84919,5.77553,6.05615,3.35247,3.98377,3.40036,7.0547,6.90012,8.93753,3.62038,5.30036,6.99347,6.42614,6.49492,8.76567,7.56288,8.04792,8.71584,3.05297,4.85248,4.76949,7.00293,3.91122,3.34836,7.74056,6.91778,9.00723,4.62979,5.64535,8.042,3.56478,6.16223,3.96517,6.46992,5.7379,4.27611,6.02685,5.96123,7.2426,10.8256,6.00345,5.69573,10.8755,6.23526,4.04547,4.53639,5.64248,6.77737,8.38256,4.00621,5.85502,6.84076,6.48048,4.99194,5.96953,9.11134,3.84535,3.63315,6.08632,8.39456,5.02201,6.5573,9.77011,3.74192,3.19788,9.06415,6.11472,5.77832,7.38977,5.42345,4.86314,5.28508,6.9062,8.21455,4.04849,7.56114,7.00754,6.05814,3.48424,7.02535,5.1108,4.07109,6.95584,6.15489,4.38316,4.35823,5.66678,6.22681,4.59559,6.42525,3.96204,7.18415,6.33094,4.24403,6.89805,5.98461,10.9053,4.8253,6.52599,4.18751,6.84138,4.57977,6.1131,6.57132,5.81796,2.98475,6.95329,7.90875,8.45389,11.1379,5.08114,4.44507,6.82328,6.60597,3.94089,7.35148,8.76614,3.49796,5.27691,4.57566,5.2218,9.20256,6.4191,3.87939,5.40023,10.2476,7.32756,6.82816,9.67519,4.6573,3.92266,6.12126,6.27046,3.12181,6.50522,4.3434,7.12575,4.65609,5.95146,8.38408,3.76362,3.48253,7.54841,7.3839,7.53833,3.89849,6.35606,9.41273,9.19807,6.46393,6.62701,6.97839,5.42151,5.63611,3.96713,4.79173,6.41603,4.3816,4.22151,5.60817,7.03267,4.59611,5.49501,6.83333,4.61861,7.06629,5.77523,7.33603,7.26467,9.26608,6.32497,4.27243,7.04852,8.58316,5.8439,7.52269,7.90127,9.55162,7.00909,4.33861,4.77677,5.02167,6.65214,6.78509,4.42338,4.85226,7.18772,6.68847,7.83582,10.1799,9.90812,6.43295,4.23939,8.27422,11.4875,5.77796,3.72946,5.12005,6.75448,5.07109,8.82097,4.2603,3.37134,6.90197,6.85298,3.16065,5.59212,6.03762,5.14005,5.39936,6.58755,7.86272,3.94534,11.8676,4.48556,4.53667,6.99131,3.9421,5.90559,3.6969,6.82181,6.00104,6.0394,4.51257,4.29464,6.18079,5.55873,3.8448,6.84889,7.13006,6.1124,7.97966,5.78475,7.43536,7.39395,7.15396,4.75322,4.67599,6.35994,7.12943,6.85391,4.08709,4.2197,4.5536,4.30778,5.48106,6.42895,5.66862,10.78,4.7854,6.98851,8.20195,4.21285,8.61444,6.75257,6.90173,4.81609,9.68397,3.28404,7.80758,7.72158,4.13546,7.2316,5.3427,5.55591,3.14516,4.14401,9.46761,7.08446,10.0239,5.64197,6.75769,6.21672,5.42564,5.61203,5.76932,3.12755,6.97441,2.92635,3.96108,3.86332,7.37184,5.90715,5.68325,9.65041,3.22372,4.28183,7.19124,4.48025,7.17448,3.65023,6.40615,5.47432,10.7635,7.74058,7.21742,8.23527,5.58298,5.76391,11.4129,6.63471,8.59732,6.71888,10.0168,8.16767,8.20699,7.93273,8.49269,7.26507,6.03971,7.0531,6.15047,8.89963,4.30616,6.32547,12.0621,7.49069,7.59217,4.89476,12.0243,7.5564,8.11308,3.11632,5.43242,6.10376,5.7237,9.65942,5.80019,10.2524,4.11062,4.5536,6.27319,7.32826,7.48221,3.8453,6.87013,4.11401,6.92608,5.10109,5.40526,7.01403,8.57961,5.63897,5.50145,3.55574,2.98392,6.17495,5.64901,4.7654,2.98739,8.35768,6.17965,5.37865,8.23493,4.7693,7.83003,7.75123,6.64027,9.04908,5.94217,6.02785,7.7803,8.66006,5.77293,10.2739,6.60661,7.80983,5.80071,4.46773,7.94245,5.38437,6.78354,6.02925,3.30765,8.82074,4.55826,7.7468,6.05368,6.65681,6.8152,6.33593,7.18704,4.93885,5.15686,7.06999,5.24187,7.36405,6.25257,7.4467,5.08664,8.75367,7.65333,7.65083,8.47301,5.14449,5.33359,3.78797,4.3876,4.1758,4.68222,7.30075,6.97436,3.91928,6.13525,7.78074,8.70178,2.77498,7.55169,4.68928,6.01323,6.23233,4.5248,8.1874,7.84428,5.84394,6.98379,4.4908,6.7297,5.90935,6.42603,4.73378,8.51389,5.09471,5.07099,5.28497,8.9231,8.56789,5.52495,5.33807,8.76954,4.92559,4.52692,6.2206,6.54342,6.87429,5.34517,5.1372,6.28736,12.2278,4.90668,3.46635,8.16596,3.45649,5.2952,6.34836,8.18163,4.03431,3.5109,7.45296,4.84637,5.79398,10.0517,3.80545,6.59027,4.11498,9.24622,3.94749,9.41651,5.00589,6.90284,5.48781,5.15648,2.8508,4.97691,4.59575,4.87525,11.0775,6.73146,6.99861,4.05169,7.85143,3.29462,10.4868,4.16924,2.42785,9.53171,4.93481,5.98232,4.82087,5.86212,4.93458,7.55312,5.09572,9.71228,7.12589,10.616,3.03217,4.02304,3.19508,4.34212,7.09613,5.38943,3.50115,5.55138,3.56619,6.12518,4.98164,6.93262,4.67617,6.81382,10.3545,8.51136,9.10984,5.1673,3.50999,4.15836,8.44769,7.21659,6.0136,4.64357,4.1279,6.71624,10.5549,9.3664,5.27153,6.36558,4.64685,3.44367,4.96732,6.75352,7.20019,6.4759,6.91942,8.07462,4.49905,6.70886,9.09649,7.05535,6.67081,8.33947,4.00211,8.46119,12.1562,3.73626,5.83336,2.89186,7.83424,7.4151,4.48264,6.39276,5.12614,2.99745,9.17982,5.04621,7.30123,4.69987,4.64354,5.0436,4.87571,2.81669,6.50477,10.2611,10.6346,10.5321,5.96632,7.63493,6.36017,4.57438,3.49629,5.14135,6.35694,4.30912,5.67435,6.61061,3.67103,7.81358,3.53252,7.5233,4.52877,8.70435,6.46027,7.36368,7.54433,7.86462,7.72927,6.50296,5.76905,5.06281,5.27313,6.0109,7.81857,7.43611,6.28732,9.08364,5.84178,3.1077,8.13472,6.44566,9.00588,3.52523,7.11085,3.7708,4.16609,5.36863,6.62584,4.78913,5.16689,11.9339,5.56399,3.98452,5.20381,5.54484,7.17165,3.97366,4.80831,4.97429,5.70618,12.5936,6.30493,4.57371,7.22469,5.19938,3.32007,4.50026,4.55513,3.31525,7.52658,8.22251,9.266,7.93562,4.11761,4.39567,6.80502,3.96403,6.565,8.16382,8.81017,5.27182,3.32344,6.37944,4.12521,3.14689,9.08658,7.77853,8.09319,7.66111,4.72219,6.14353,9.47987,5.40375,5.70881,11.9949,3.06808,7.36524,7.199,5.66789,4.62907,6.86476,6.16397,3.67328,8.88329,7.38853,4.65749,6.85217,5.74747,6.20541,4.70065,4.48647,8.69985,5.11007,6.50007,5.44489,8.21644,5.23412,7.7234,3.46793,5.8514,5.92489,3.0796,5.09085,6.65459,4.87351,2.8177,4.87813,6.18181,7.95318,4.52863,3.99751,4.2295,2.9196,7.43696,5.23928,3.64922,8.35303,6.35272,10.9556,7.6662,5.58879,4.06173,5.18052,4.38181,4.28149,4.73423,4.7638,9.72421,5.17575,6.48997,8.6004,5.77018,3.78129,5.61325,6.29265,7.92909,8.39264,7.75862,4.79436,3.07094,5.92134,5.96614,3.8738,5.19747,4.91118,6.14554,8.4788,5.54681,6.91963,6.1069,5.96691,3.5681,10.2879,4.98249,5.61672,8.34525,6.30303,6.8172,3.33335,5.33943,5.88538,5.60839,7.88722,9.33312,6.20304,6.47711,5.5038,5.3158,6.2776,6.02871,6.79312,7.43056,9.25955,6.04005,6.33637,5.34401,3.42495,4.52681,6.96366,4.10104,7.99914,9.86553,8.45904,4.05208,4.98002,10.8547,9.54698,6.52481,4.89681,7.91369,3.37019,6.51227,4.45292,7.74858,8.35767,4.17906,5.28701,8.3441,5.59056,4.86893,3.72449,5.51365,4.98607,7.31121,4.06219,7.2157,4.27802,5.18407,5.50819,6.93942,6.15498,6.13514,8.09314,5.24721,7.58263,5.30088,5.00985,young
